0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.009222483481346,-9.49657594221002,8.264212610453649,,,,,,,,,,,,,,,,,,
0.9094771565726194,-38.634886225633124,36.52794815203456,-238.65614852247117,517.2535315223134,-277.25915366091164,,,,,,,,,,,,,,,
0.7774631668638461,-4.64176359347479,7.882729859908958,1112.6123286510501,-2091.6138357790487,969.4432337373894,10469.691465224687,-31675.391683689548,31805.92186723152,-10594.573352631945,,,,,,,,,,,
0.7507613173938288,20.958618115301043,-16.11931815250103,-558.3346703791154,680.9144739986145,-151.71421048325863,-26305.919879823647,72699.39633589133,-65652.43376116292,19303.680632391326,4740.49244547673,-7375.24916311682,1167.5277542607814,419.64537696802654,1026.3536709630353,,,,,,
0.7979949037060088,39.778619936326436,-35.98408683354814,-1784.1517142568655,2460.8046966740226,-720.8714076102736,-24837.627756086782,69045.74772393359,-60077.14055510756,15988.420600955054,-9713.68989790286,25678.29451887249,-2979.432071209838,-36190.325618881114,23077.860191065352,17736.678687790656,-28080.405692724515,-11884.063977598333,18529.438130735656,23775.696172336422,-20029.65016353217
